Time_stamp,Seconds,X,Y,Z
1/9/2020 19:06,0.106,0.0907135,-0.053588867,0.021484375
1/9/2020 19:06,0.07,-0.055282593,0.107666016,-0.046310425
1/9/2020 19:06,0.117,0.008239746,0.007476807,-0.038360596
1/9/2020 19:06,0.1,-0.06323242,-0.05114746,-0.031036377
1/9/2020 19:06,0.108,-0.16708374,0.022750854,0.060577393
1/9/2020 19:06,0.1,0.024734497,0.07772827,0.13204956
1/9/2020 19:06,0.071,-0.12124634,0.1864624,0.16381836
1/9/2020 19:06,0.104,-0.08093262,0.21212769,0.24324036
1/9/2020 19:06,0.096,0.050994873,0.1675415,0.27011108
1/9/2020 19:06,0.134,-0.018630981,0.21212769,0.2872162
1/9/2020 19:06,0.07,0.07237244,0.19319153,0.23529053
1/9/2020 19:06,0.111,0.075424194,0.1186676,0.17848206
1/9/2020 19:06,0.098,0.022277832,0.08506775,0.06303406
1/9/2020 19:06,0.101,0.03816223,-0.0627594,-0.04019165
1/9/2020 19:06,0.112,0.014953613,-0.14889526,-0.186203
1/9/2020 19:06,0.104,0.071762085,-0.17210388,-0.19413757
1/9/2020 19:06,0.105,-0.03451538,-0.15866089,-0.28515625
1/9/2020 19:06,0.064,0.016784668,-0.22219849,-0.27355957
1/9/2020 19:06,0.101,-0.043670654,-0.16233826,-0.30104065
1/9/2020 19:06,0.133,0.010681152,-0.16905212,-0.2674408
1/9/2020 19:06,0.101,-0.011917114,-0.14094543,-0.16236877
1/9/2020 19:06,0.1,-0.047348022,-0.08779907,-0.06585693
1/9/2020 19:06,0.1,-0.03451538,0.04902649,0.04043579
1/9/2020 19:06,0.1,-9.31E-04,0.06123352,0.039215088
1/9/2020 19:06,0.1,-0.03390503,0.021530151,0.073410034
1/9/2020 19:06,0.1,-0.0418396,0.09361267,0.13633728
1/9/2020 19:06,0.1,-0.044891357,0.2328949,0.16259766
1/9/2020 19:06,0.1,-0.030853271,0.11010742,0.20658875
1/9/2020 19:06,0.066,2.90E-04,0.12416077,0.20291138
1/9/2020 19:06,0.119,0.10475159,0.1027832,0.19070435
1/9/2020 19:06,0.079,0.011291504,0.14309692,0.15710449
1/9/2020 19:06,0.122,0.01802063,0.051467896,0.06852722
1/9/2020 19:06,0.114,-0.007644653,-0.008392334,-0.007217407
1/9/2020 19:06,0.086,-0.019851685,-0.036483765,-0.030426025
1/9/2020 19:06,0.1,-0.02229309,0.003219605,-0.01637268
1/9/2020 19:06,0.11,-0.016189575,0.036193848,0.003173828
1/9/2020 19:06,0.099,-0.016189575,0.006256104,-0.011489868
1/9/2020 19:06,0.1,0.01373291,-0.020004272,-0.009048462
1/9/2020 19:06,0.1,-0.01008606,0.00869751,-0.004150391
1/9/2020 19:06,0.101,-3.05E-04,0.010543823,-0.002334595
1/9/2020 19:06,0.1,0.01373291,0.00138855,0.007446289
1/9/2020 19:06,0.083,-0.024749756,0.015426636,0.001342773
1/9/2020 19:06,0.101,-0.011917114,0.006256104,0.001342773
1/9/2020 19:06,0.117,0.027175903,-0.023666382,-0.004776001
1/9/2020 19:06,0.089,-0.03817749,-0.018157959,-0.001708984
1/9/2020 19:06,0.111,9.16E-04,0.004440308,0.001953125
1/9/2020 19:06,0.103,-0.003982544,7.63E-04,0.002563477
1/9/2020 19:06,0.104,0.03816223,-0.009002686,-4.88E-04
1/9/2020 19:06,0.077,-3.05E-04,0.0209198,0.010513306
1/9/2020 19:06,0.12,-0.003356934,-0.012664795,0.001953125
1/9/2020 19:06,0.064,-0.024124146,-0.007781982,-0.004776001
1/9/2020 19:06,0.117,9.16E-04,-0.004714966,-0.009048462
1/9/2020 19:06,0.1,0.010681152,-0.007171631,0.007446289
1/9/2020 19:06,0.083,0.010070801,-4.58E-04,0.005004883
1/9/2020 19:07,0.101,-0.029022217,0.005661011,0.001342773
1/9/2020 19:07,0.144,-0.013748169,0.004440308,-0.005996704
1/9/2020 19:07,0.1,-0.007019043,7.63E-04,0.003173828
1/9/2020 19:07,0.06,-3.05E-04,7.63E-04,0.006225586
1/9/2020 19:07,0.116,-0.014358521,0.013595581,0.007446289
1/9/2020 19:07,0.104,-0.02229309,0.006881714,1.22E-04
1/9/2020 19:07,0.11,0.00517273,-0.01449585,0.005004883
1/9/2020 19:07,0.09,0.009460449,-0.003494263,0.001953125
1/9/2020 19:07,0.111,-0.014968872,0.004440308,0.004394531
1/9/2020 19:07,0.067,-0.00579834,0.003814697,0.004394531
1/9/2020 19:07,0.1,-3.05E-04,0.004440308,0.009277344
1/9/2020 19:07,0.129,0.03388977,-0.04321289,-0.014541626
1/9/2020 19:07,0.068,0.00151062,-0.008392334,-0.06707764
1/9/2020 19:07,0.123,-0.047958374,-0.030380249,-0.001098633
1/9/2020 19:07,0.104,-0.03756714,0.006256104,0.030654907
1/9/2020 19:07,0.077,-0.036346436,-0.021820068,0.048980713
1/9/2020 19:07,0.131,-0.10598755,0.013595581,0.003173828
1/9/2020 19:07,0.11,0.01739502,0.1516571,-0.03591919
1/9/2020 19:07,0.1,0.07788086,0.00932312,-0.01637268
1/9/2020 19:07,0.054,0.047943115,-0.053588867,-0.040802002
1/9/2020 19:07,0.107,0.023513794,-0.060317993,0.006835938
1/9/2020 19:07,0.126,0.087646484,-0.004119873,0.005615234
1/9/2020 19:07,0.103,0.026565552,-0.024276733,-0.005371094
1/9/2020 19:07,0.092,0.002136231,-0.012054443,-0.02003479
1/9/2020 19:07,0.108,0.06260681,-0.008392334,0.023330688
1/9/2020 19:07,0.066,0.10292053,-0.032211304,0.012329102
1/9/2020 19:07,0.105,-0.023529053,0.012374878,0.001342773
1/9/2020 19:07,0.101,0.071762085,-0.03892517,-0.01210022
1/9/2020 19:07,0.132,2.90E-04,-0.018157959,-4.88E-04
1/9/2020 19:07,0.08,0.035720825,-0.022445679,0.017837524
1/9/2020 19:07,0.08,-0.07788086,0.02458191,0.024551392
1/9/2020 19:07,0.133,-0.009460449,0.019088745,0.005004883
1/9/2020 19:07,0.072,-0.005203247,-0.007781982,0.03614807
1/9/2020 19:07,0.135,-0.13409424,0.018478394,-0.001708984
1/9/2020 19:07,0.075,-0.033294678,-0.018157959,-0.006591797
1/9/2020 19:07,0.095,0.04977417,-0.03892517,0.002563477
1/9/2020 19:07,0.1,-0.08583069,0.006881714,-0.009048462
1/9/2020 19:07,0.114,0.031448364,-0.019378662,-0.012710571
1/9/2020 19:07,0.086,0.008239746,-0.020004272,0.002563477
1/9/2020 19:07,0.1,-0.05039978,-0.013275147,-0.004776001
1/9/2020 19:07,0.101,0.03816223,-0.016937256,-0.015151978
1/9/2020 19:07,0.125,0.014343262,1.68E-04,7.32E-04
1/9/2020 19:07,0.075,-0.040008545,0.011764526,0.014770508
1/9/2020 19:07,0.1,0.0259552,-0.006561279,0.011108398
1/9/2020 19:07,0.13,0.04550171,-0.021224976,7.32E-04
1/9/2020 19:07,0.085,0.007019043,-0.005950928,-0.001708984
1/9/2020 19:07,0.11,-0.036346436,0.009918213,0.001342773
1/9/2020 19:07,0.1,-0.030853271,0.016647339,-0.001708984
1/9/2020 19:07,0.1,0.014953613,0.008102417,-0.005371094
1/9/2020 19:07,0.1,-0.026565552,0.001983643,-0.004150391
1/9/2020 19:07,0.1,-0.080337524,-0.016937256,-0.001708984
1/9/2020 19:07,0.073,0.034500122,0.0844574,-0.10861206
1/9/2020 19:07,0.128,0.21897888,-0.11039734,0.008056641
1/9/2020 19:07,0.084,-0.21533203,0.06062317,0.029434204
1/9/2020 19:07,0.115,0.01373291,-0.08230591,0.030044556
1/9/2020 19:07,0.1,-0.18051147,0.039245605,0.044708252
1/9/2020 19:07,0.1,0.06138611,-0.029159546,0.06425476
1/9/2020 19:07,0.1,-0.058944702,0.06613159,0.023330688
1/9/2020 19:07,0.1,-9.31E-04,0.07406616,0.13511658
1/9/2020 19:07,0.065,0.007629395,0.11254883,0.050201416
1/9/2020 19:07,0.1,0.1084137,-0.005340576,0.001953125
1/9/2020 19:07,0.118,-0.052841187,-0.0627594,-0.04019165
1/9/2020 19:07,0.104,0.009460449,-0.015716553,-0.040802002
1/9/2020 19:07,0.077,0.018615723,-0.057266235,-0.102508545
1/9/2020 19:07,0.12,-0.06262207,-0.17210388,-0.09089661
1/9/2020 19:07,0.101,-0.116989136,0.005661011,-0.029205322
1/9/2020 19:07,0.079,0.028396606,0.015426636,-0.019424438
1/9/2020 19:07,0.13,-0.014358521,0.016036987,-0.009048462
1/9/2020 19:07,0.106,0.06199646,-0.029769897,-0.033477783
1/9/2020 19:07,0.068,0.0925293,-0.057876587,-0.007827759
1/9/2020 19:07,0.113,0.02168274,0.030700684,-0.018203735
1/9/2020 19:07,0.089,0.03878784,-4.58E-04,0.00378418
1/9/2020 19:07,0.133,-0.09744263,0.07772827,-0.040802002
1/9/2020 19:07,0.087,0.13652039,-0.09941101,-0.012710571
1/9/2020 19:07,0.109,-0.12980652,0.042907715,-0.016983032
1/9/2020 19:07,0.1,0.003952026,0.020309448,-0.016983032
1/9/2020 19:07,0.1,0.01739502,0.003814697,-0.011489868
1/9/2020 19:07,0.1,0.043670654,-0.020004272,-0.025543213
1/9/2020 19:07,0.1,-0.01008606,0.006881714,-0.010879517
1/9/2020 19:07,0.101,0.040618896,-0.003494263,0.001953125
1/9/2020 19:07,0.1,0.032058716,0.022140503,-0.01210022
1/9/2020 19:07,0.102,0.07115173,-0.021820068,-0.001708984
1/9/2020 19:07,0.098,-0.15179443,0.058181763,-0.05241394
1/9/2020 19:07,0.09,0.16157532,-0.072525024,0.03187561
1/9/2020 19:07,0.1,-0.06262207,-0.008392334,-0.034698486
1/9/2020 19:07,0.11,0.019241333,-0.045043945,-0.042037964
1/9/2020 19:07,0.094,0.013122559,-0.053588867,-0.13000488
1/9/2020 19:07,0.096,0.07298279,-0.18188477,-0.21490479
1/9/2020 19:07,0.101,-0.011917114,-0.20143127,-0.2649994
1/9/2020 19:07,0.109,0.008239746,-0.17576599,-0.235672
1/9/2020 19:07,0.092,-0.041229248,-0.121398926,-0.20085144
1/9/2020 19:07,0.108,-0.011306763,-0.11895752,-0.16053772
1/9/2020 19:07,0.103,0.02961731,-0.096969604,-0.14466858
1/9/2020 19:07,0.1,-0.029632568,-0.056655884,-0.09883118
1/9/2020 19:07,0.097,0.01802063,-0.0309906,-0.021255493
1/9/2020 19:07,0.103,-0.008865356,0.067352295,0.02760315
1/9/2020 19:07,0.088,-0.016189575,-0.005340576,0.04043579
1/9/2020 19:07,0.099,-0.039398193,0.058181763,0.09480286
1/9/2020 19:07,0.107,-0.00642395,0.11378479,0.16015625
1/9/2020 19:07,0.093,0.00579834,0.13699341,0.19314575
1/9/2020 19:07,0.098,-0.002746582,0.16142273,0.23406982
1/9/2020 19:07,0.112,0.015563965,0.18035889,0.25849915
1/9/2020 19:07,0.1,0.00151062,0.17791748,0.24201965
1/9/2020 19:07,0.082,0.010070801,0.14309692,0.19314575
1/9/2020 19:07,0.107,-0.017410278,0.10215759,0.16810608
1/9/2020 19:07,0.1,-9.31E-04,0.09971619,0.1583252
1/9/2020 19:07,0.111,-0.016189575,0.11500549,0.15159607
1/9/2020 19:07,0.091,-0.007019043,0.091171265,0.118011475
1/9/2020 19:07,0.1,-0.032684326,0.06674194,0.09968567
1/9/2020 19:07,0.099,-0.035125732,0.051467896,0.098464966
1/9/2020 19:07,0.111,0.004577637,0.046585083,0.044708252
1/9/2020 19:07,0.072,-0.016799927,7.63E-04,0.003173828
1/9/2020 19:07,0.105,-0.04673767,0.039245605,-0.022476196
1/9/2020 19:07,0.113,-0.024124146,0.021530151,-0.042648315
1/9/2020 19:07,0.101,-0.023529053,-0.088409424,-0.070739746
1/9/2020 19:07,0.109,0.04916382,-0.05419922,-0.09335327
1/9/2020 19:07,0.1,0.01373291,-0.06336975,-0.13244629
1/9/2020 19:07,0.099,0.006408691,-0.120788574,-0.20146179
1/9/2020 19:07,0.085,0.027175903,-0.19226074,-0.23812866
1/9/2020 19:07,0.116,0.047943115,-0.16293335,-0.22468567
1/9/2020 19:07,0.1,0.018615723,-0.10736084,-0.19902039
1/9/2020 19:07,0.091,-0.002151489,-0.10795593,-0.16053772
1/9/2020 19:07,0.108,0.003952026,-0.09635925,-0.14404297
1/9/2020 19:07,0.1,-0.026565552,-0.09025574,-0.09638977
1/9/2020 19:07,0.09,0.04550171,-0.044433594,-0.059143066
1/9/2020 19:07,0.11,0.02168274,-0.05419922,-0.004776001
1/9/2020 19:07,0.1,0.022277832,0.051467896,0.009277344
1/9/2020 19:07,0.064,0.021057129,0.031921387,0.006225586
1/9/2020 19:07,0.107,0.04916382,-0.046875,-0.004776001
1/9/2020 19:07,0.132,0.040008545,0.01725769,0.008056641
1/9/2020 19:07,0.095,-0.002151489,0.04168701,0.013549805
1/9/2020 19:07,0.102,0.012512207,0.00138855,0.025146484
1/9/2020 19:07,0.099,0.024734497,0.014205933,0.053253174
1/9/2020 19:07,0.099,-0.011917114,0.0856781,0.11190796
1/9/2020 19:07,0.105,-0.040008545,0.12416077,0.18276978
1/9/2020 19:07,0.097,0.009460449,0.14614868,0.23223877
1/9/2020 19:07,0.104,0.016784668,0.19502258,0.27622986
1/9/2020 19:07,0.096,-0.01802063,0.21151733,0.2896576
1/9/2020 19:07,0.096,0.01373291,0.20907593,0.2713318
1/9/2020 19:07,0.105,0.003356934,0.16447449,0.24690247
1/9/2020 19:07,0.095,0.06321716,0.14126587,0.20413208
1/9/2020 19:07,0.1,0.00151062,0.13270569,0.117385864
1/9/2020 19:07,0.101,-0.011306763,0.027023315,1.22E-04
1/9/2020 19:07,0.075,0.034500122,-0.11834717,-0.0554657
1/9/2020 19:07,0.104,0.014953613,-0.09147644,-0.10067749
1/9/2020 19:07,0.105,-0.104766846,-0.10246277,-0.12756348
1/9/2020 19:07,0.086,0.002731323,-0.09391785,-0.17947388
1/9/2020 19:07,0.098,-0.001525879,-0.15744019,-0.19718933
1/9/2020 19:07,0.1,0.057113647,-0.18310547,-0.23139954
1/9/2020 19:07,0.136,-3.05E-04,-0.20814514,-0.27478027
1/9/2020 19:07,0.064,0.022277832,-0.20936584,-0.29248047
1/9/2020 19:07,0.1,-0.008865356,-0.1977539,-0.28822327
1/9/2020 19:07,0.135,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.067,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.114,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.123,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.097,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.101,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.098,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.099,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.104,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.097,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.101,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.102,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.093,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.072,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.132,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.085,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.108,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.071,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.136,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.091,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.114,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.068,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.121,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.079,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.131,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.096,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.074,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.09,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.137,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.085,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.115,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.099,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.099,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.101,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.101,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.099,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.082,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.094,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.088,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.138,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.099,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.093,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.102,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.104,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.066,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.134,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.104,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.096,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.073,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.105,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.122,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.102,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.093,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.092,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.104,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.074,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.129,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.085,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.086,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.136,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.099,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.102,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.102,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.097,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.101,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.101,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.101,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.096,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.104,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.097,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.101,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.101,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.101,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.096,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.097,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.072,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.134,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.092,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.092,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.113,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.09,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.114,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.099,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.083,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.12,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.074,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.098,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.117,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.106,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.078,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.125,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.1,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.095,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.098,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.089,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.114,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.081,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.086,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.106,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.108,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.103,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.117,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.102,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.095,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.104,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.099,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.101,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.072,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.126,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.102,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.083,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.084,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.105,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.129,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.102,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.065,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.106,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.125,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.103,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.096,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.074,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.11,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.116,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.09,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.114,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.09,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.103,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.102,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.101,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.102,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.101,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.101,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.098,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.101,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.083,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.118,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.082,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.114,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.075,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.094,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.131,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.101,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.102,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.104,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.099,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.063,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.108,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.123,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.071,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.129,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.074,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.112,-0.007644653,-0.20387268,-0.2686615
1/9/2020 19:07,0.119,-0.007644653,-0.20387268,-0.2686615
