time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
21.213208,0.000065,-0.010827,0.009359
21.243325,0.034131,0.024267,-0.001987
21.273443,0.052679,0.010078,0.000117
21.313599,-0.027069,-0.018678,0.016672
21.343716,-0.042494,-0.008341,0.018694
21.373833,0.019262,0.008950,-0.000381
21.413989,0.011178,-0.016580,0.002552
21.444106,0.014770,0.008126,0.005355
21.474223,0.006206,-0.002750,-0.010344
21.514379,-0.043105,-0.029732,0.002400
21.544495,-0.028300,-0.021063,0.005489
21.574612,-0.021809,-0.009867,0.001480
21.614768,0.018473,0.027026,0.006636
21.644886,0.018859,0.007677,0.001534
21.675003,0.015523,0.012222,0.015289
21.715159,-0.051082,-0.040567,0.012663
21.745276,-0.095111,-0.070167,0.009348
21.775393,-0.064149,-0.024231,0.002115
21.815549,-0.015530,-0.066630,-0.014663
21.845666,0.015851,0.051965,-0.021090
21.875783,0.067615,0.058221,-0.031280
21.905900,-0.002384,0.002735,0.012854
21.946056,-0.107966,-0.049934,0.033508
21.976174,-0.100846,-0.069525,0.036856
22.006291,-0.027961,-0.020474,0.015960
22.046447,0.055101,0.051704,-0.004345
22.076564,0.026934,0.018167,0.004970
22.106681,-0.009432,0.010891,0.007841
22.146837,-0.062829,-0.036111,0.012563
22.176954,-0.012244,0.003357,0.005300
22.207071,0.035213,0.031393,-0.002295
22.247227,0.035528,0.010961,-0.011481
22.277344,0.000345,-0.009846,0.001961
22.307462,-0.021051,0.004173,0.007408
22.347618,0.023983,0.038319,-0.002118
22.377735,0.052920,0.071823,-0.007134
22.407852,0.072681,0.064729,0.008177
22.448008,0.031187,0.007535,0.013544
22.478125,-0.042036,0.022539,0.014702
22.508242,-0.042097,0.039691,0.017316
22.548398,0.042836,0.039825,0.009152
22.578515,0.006736,0.028786,0.001524
22.608633,-0.004536,0.005463,-0.005077
22.648789,-0.023020,0.001252,-0.014351
22.678906,-0.008154,-0.002495,-0.018462
22.709023,0.007722,-0.016989,-0.011456
22.749179,0.035280,-0.005062,-0.023812
22.779296,0.071540,0.001227,-0.046346
22.809413,0.055495,-0.021441,-0.039692
22.839530,-0.052033,-0.027682,-0.016397
22.879687,-0.069267,-0.011073,-0.004412
22.909804,-0.020188,-0.025370,-0.011514
22.939921,0.014732,0.009517,-0.017741
22.980077,-0.024099,-0.020224,-0.004553
23.010194,-0.008136,-0.026986,-0.000483
23.040311,-0.007777,-0.025037,-0.000172
23.080467,0.013166,-0.010154,-0.013702
23.110584,0.016803,0.011196,-0.020022
23.140702,-0.000137,0.032064,-0.002850
23.180858,0.008799,0.003315,-0.002239
23.210975,-0.006268,0.010512,0.002211
23.241092,0.034913,0.030520,-0.010304
23.281248,0.038889,0.025500,-0.013053
23.311365,0.012185,0.001454,-0.013216
23.341482,0.011635,0.006671,-0.009453
23.381638,0.025682,0.010429,-0.004241
23.411756,-0.001015,0.010190,-0.007425
23.441873,0.008553,0.000532,-0.000391
23.482029,0.022311,0.021884,0.001113
23.512146,0.021837,0.009633,0.000155
23.542264,0.009749,-0.003774,0.006469
23.582420,0.025735,0.024802,-0.005173
23.612537,0.018579,0.016904,-0.020106
23.642654,-0.025621,-0.033861,0.007572
23.672772,-0.002545,-0.018137,-0.004351
23.712928,0.062103,0.041733,-0.022553
23.743045,0.093482,0.063876,-0.028730
23.773162,0.063941,0.033866,-0.023827
23.813318,0.010714,-0.010970,-0.011679
23.843435,-0.006356,-0.022268,-0.004730
23.873552,0.004525,0.000477,-0.001102
23.913709,-0.005522,0.001968,-0.000554
23.943826,-0.005912,-0.000309,-0.004680
23.973943,-0.007849,-0.011375,-0.011316
24.014099,-0.011398,-0.004831,-0.003100
24.044216,-0.031454,-0.017184,-0.001790
24.074333,-0.028578,-0.015477,-0.002430
24.114489,0.000887,-0.012298,-0.002279
24.144607,-0.017953,-0.010602,-0.002003
24.174724,-0.042527,-0.030330,-0.015104
24.214880,-0.056169,-0.038916,-0.003924
24.244997,-0.143477,-0.047928,-0.016895
24.275114,-0.140839,-0.023340,-0.039608
24.315270,-0.066630,-0.007259,-0.018681
24.345387,-0.122060,-0.114739,0.008847
24.375504,-0.175002,-0.128615,0.005634
24.415661,-0.025044,-0.037903,-0.049871
24.445778,-0.011601,0.020445,-0.054643
24.475895,-0.012375,0.050297,-0.089016
24.516051,0.199130,0.153324,-0.206044
24.546168,0.259970,0.164395,-0.169782
24.576285,0.181840,0.157903,-0.100321
24.606402,0.121703,0.166613,-0.140801
24.646559,0.025163,0.040646,-0.070796
24.676676,0.021588,-0.031864,0.013944
24.706793,-0.067596,-0.052115,0.022006
24.746949,-0.037401,-0.047064,0.011588
24.777066,-0.002087,-0.011078,0.004810
24.807183,0.050119,0.039461,-0.005110
24.847339,0.126970,0.083296,-0.005120
24.877457,0.054525,0.055147,-0.002825
24.907574,-0.002111,0.005438,0.023508
24.947730,0.007585,0.012849,0.026860
24.977847,0.013902,0.018813,0.018525
25.007964,0.079509,0.057882,-0.010049
25.048120,0.081741,-0.007595,-0.008679
25.078237,0.009727,-0.006016,0.013330
25.108355,0.003192,0.040914,-0.012226
25.148511,0.003301,-0.028500,0.025564
25.178628,-0.045416,-0.047782,0.023730
25.208745,-0.102662,-0.109411,0.013456
25.248901,-0.212145,-0.202035,0.016279
25.279018,-0.013273,0.018770,0.022889
25.309136,0.234688,0.143594,0.023475
25.339253,0.194240,0.039496,-0.003116
25.379409,0.103128,0.038625,-0.012834
25.409526,0.069793,-0.001854,-0.009631
25.439643,-0.105129,-0.080896,0.013056
25.479799,-0.181207,-0.047436,0.022875
25.509916,-0.063483,-0.015882,0.028457
25.540033,-0.030846,-0.032056,0.018247
25.580189,-0.084142,-0.054748,0.035126
25.610306,-0.018383,0.004822,0.022552
25.640423,0.071771,0.039622,-0.003274
25.680579,0.037887,0.000712,0.008383
25.710696,-0.004738,-0.019049,-0.002183
25.740813,-0.009243,-0.023604,-0.010765
25.780970,-0.024358,-0.052259,0.012979
25.811087,-0.031494,-0.021379,0.007491
25.841204,-0.010092,-0.007692,-0.009209
25.881360,-0.032138,-0.030764,0.004832
25.911477,-0.017093,-0.014752,0.010813
25.941594,0.005118,0.002849,0.011890
25.981751,0.004294,-0.003675,0.009519
26.011868,0.023744,-0.009566,0.006353
26.041985,0.058028,0.008504,-0.004204
26.082141,0.032378,0.012759,0.002324
26.112258,-0.011341,0.001585,0.011251
26.142375,-0.032752,-0.019660,0.009433
26.182531,-0.023874,-0.029611,0.014149
26.212649,0.004178,-0.011142,0.003785
26.242766,0.011450,0.000591,0.005058
26.272883,-0.033124,-0.044665,0.012995
26.313039,-0.016001,-0.010918,0.009721
26.343156,0.037220,0.027763,-0.003556
26.373273,0.087543,0.014496,-0.006508
26.413429,0.063247,0.021729,0.000336
26.443547,0.019662,0.013049,0.004235
26.473664,0.013752,-0.015108,0.006848
26.513820,-0.012092,-0.010920,0.011973
26.543938,-0.011817,-0.006996,0.006718
26.574055,-0.026223,-0.016412,0.002972
26.614211,0.003663,0.002839,0.002133
26.644329,0.040184,0.040545,-0.006059
26.674446,0.044417,0.032199,-0.012644
26.714602,-0.002348,0.008110,-0.011119
26.744719,-0.015848,-0.006486,-0.002110
26.774836,-0.067998,-0.032807,0.012841
26.814992,-0.042494,-0.028182,0.007294
26.845109,-0.031696,-0.023605,0.002075
26.875227,-0.042476,-0.024255,0.016448
26.915383,-0.014696,0.008946,0.004527
26.945500,0.021255,0.009148,-0.004250
26.975617,0.016268,0.005038,0.001240
27.015773,0.017294,0.006557,-0.009114
27.045890,0.000076,0.001201,-0.006543
27.076008,-0.022550,-0.012072,-0.001496
27.106125,-0.015693,-0.005382,0.002020
27.146281,-0.006397,-0.002104,-0.001900
27.176398,-0.018011,-0.015000,0.000505
27.206515,-0.026585,-0.001177,-0.007108
27.246671,-0.015671,-0.007216,-0.010281
27.276788,-0.023602,0.001825,-0.021727
27.306906,-0.015113,-0.018187,-0.019561
27.347062,-0.011231,-0.018596,-0.004069
27.377179,0.036254,0.024386,-0.020844
27.407296,0.043941,0.028660,-0.014539
27.447452,0.034722,0.041518,-0.001333
27.477569,0.038503,0.026975,-0.018004
27.507687,0.033162,0.037003,-0.017754
27.547842,0.007513,0.017561,-0.001948
27.577959,-0.027167,-0.007864,-0.000330
27.608076,-0.058218,-0.040584,-0.006564
27.648232,-0.036874,-0.036677,0.008730
27.678349,-0.041296,-0.030545,0.025681
27.708467,-0.034676,-0.018147,0.029638
27.748623,-0.042760,0.015702,0.019802
27.778740,-0.005883,0.032280,0.016268
27.808857,-0.001348,0.034106,-0.004592
27.849013,0.013442,0.000935,-0.002210
27.879130,0.051142,0.002427,-0.032872
27.909248,0.096519,0.046190,-0.036908
27.939365,0.057213,-0.006707,-0.031660
27.979521,0.074271,0.021038,-0.037801
28.009638,0.063992,0.044856,-0.042779
28.039755,0.014656,0.026857,-0.034462
28.079911,-0.016457,0.028934,-0.029094
28.110028,-0.011091,-0.002126,-0.028771
28.140146,-0.040181,-0.037079,-0.027194
28.180302,-0.019387,0.004466,-0.048026
28.210419,0.037883,0.048118,-0.063255
28.240536,0.064656,0.035710,-0.063797
28.280692,0.058424,0.006759,-0.025901
28.310809,0.045177,0.015950,-0.034116
28.340927,0.013904,0.021960,-0.028823
28.381083,0.027093,-0.016595,-0.016783
28.411200,0.025331,-0.001525,0.001791
28.441317,-0.013742,0.027249,0.020640
28.481473,0.014794,0.031767,0.017345
28.511590,0.011197,0.051000,0.031260
28.541712,0.003544,0.007643,0.024604
28.581868,-0.044662,-0.024739,0.017729
28.611985,-0.075876,-0.035910,0.028300
28.642102,0.002874,-0.021797,0.019856
28.682258,0.014004,-0.006333,-0.004279
28.712375,-0.032984,-0.026994,-0.000227
28.742493,-0.033580,-0.022288,0.008209
28.772610,0.020484,0.007555,0.002532
28.812766,0.034640,0.032277,0.008676
28.842883,0.003813,0.000654,-0.002667
28.873000,-0.021705,-0.013037,-0.008570
28.913156,-0.006734,-0.013290,-0.012100
28.943274,-0.016902,-0.025240,-0.004877
28.973391,-0.017749,-0.012207,-0.000177
29.013547,0.004246,-0.004914,-0.005392
29.043664,0.006195,-0.011617,-0.001269
29.073781,-0.007735,-0.010789,-0.002197
29.113937,-0.006440,-0.014711,0.002895
29.144055,0.012454,-0.014650,-0.000146
29.174172,0.000543,0.009632,-0.001855
29.214328,0.003232,-0.000140,0.010541
29.244445,-0.007239,0.008619,0.007842
29.274562,0.001888,0.014694,0.003215
29.314718,-0.019084,-0.022561,0.006268
29.344836,-0.007251,-0.016570,0.001012
29.374953,0.000885,0.002620,-0.004554
29.415109,-0.011102,-0.000628,-0.009276
29.445226,-0.002303,-0.003737,-0.007015
29.475343,0.014669,-0.000729,-0.006154
29.515499,-0.012496,-0.016840,-0.011599
29.545614,-0.019479,-0.013740,0.000081
29.575731,-0.006439,-0.009784,0.001949
29.605848,-0.007013,-0.003030,0.003022
29.646004,0.004634,-0.007229,0.010595
29.676121,-0.050874,-0.002575,0.010299
29.706238,-0.038995,0.029832,-0.006880
29.746395,-0.055603,0.007040,0.004888
29.776512,0.001241,-0.000897,-0.030736
29.806629,0.065543,0.028866,-0.073468
29.846785,0.055623,-0.000834,-0.046815
29.876902,-0.064724,-0.054672,-0.015548
29.907019,-0.101903,-0.042925,-0.010240
29.947176,-0.074300,-0.052048,-0.000165
29.977293,-0.239584,-0.130832,0.019345
30.007410,-0.353281,-0.198292,0.036990
30.047566,-0.270225,-0.101119,-0.003782
30.077683,-0.046680,-0.027332,-0.001068
30.107800,0.025062,-0.036347,-0.012946
30.147957,0.030268,-0.005224,-0.004593
30.178074,0.023039,0.029027,-0.054622
30.208191,0.067042,0.023957,-0.021174
30.248347,-0.008803,0.017702,-0.013183
30.278464,-0.099037,-0.042454,0.000724
30.308582,-0.067667,-0.047328,0.007609
30.348738,-0.006923,-0.000863,-0.004131
30.378855,-0.017865,-0.001421,-0.012821
30.408972,-0.052420,-0.054913,-0.019370
30.449128,-0.019878,-0.045796,-0.010072
30.479245,-0.012795,-0.004758,-0.013702
30.509363,0.008602,-0.000183,-0.003951
30.539480,0.000392,-0.007455,0.010686
30.579636,-0.021912,-0.015932,0.018025
30.609753,-0.025466,-0.019200,0.022351
30.639870,0.012161,0.010901,0.011533
30.680026,0.032445,0.016736,0.016840
30.710144,0.006249,-0.019215,0.023611
30.740261,-0.056571,-0.035574,0.024289
30.780417,-0.004719,0.000325,0.011334
30.810534,0.060771,0.022859,0.000819
30.840651,0.036329,0.016903,0.012633
30.880808,-0.008612,-0.011980,0.021942
30.910925,0.027791,0.000219,0.020994
30.941042,0.019337,-0.006542,0.031117
30.981198,-0.003664,-0.021396,0.025365
31.011315,0.015206,0.000963,0.015111
31.041432,0.063421,0.006869,0.002801
31.081589,0.042359,0.016439,0.010519
31.111706,0.059938,0.023901,0.002257
31.141823,0.067349,0.033818,-0.001138
31.181979,0.034097,0.028105,-0.001529
31.212096,0.053052,0.029657,0.011752
31.242213,0.064318,0.018643,0.019756
31.282370,-0.019798,-0.020228,0.024966
31.312487,0.001056,-0.035366,0.023958
31.342604,-0.007465,-0.016835,0.013757
31.372721,0.008346,0.010003,-0.008521
31.412877,0.058730,0.024357,-0.022107
31.442995,0.029005,0.012487,-0.013550
31.473112,-0.021527,0.000573,-0.000332
31.513268,-0.000845,0.008524,-0.022997
31.543385,0.005045,0.002433,-0.013531
31.573502,-0.032581,-0.008074,-0.008417
31.613658,-0.021089,0.016958,-0.011504
31.643776,0.018340,0.010412,-0.008815
31.673893,0.023569,0.007144,-0.005035
31.714049,0.004300,0.006542,0.002521
31.744166,0.041939,0.001790,-0.007340
31.774283,0.047876,-0.023913,-0.001007
31.814440,-0.039694,-0.048284,0.013911
31.844557,-0.091910,-0.082124,0.013152
31.874674,-0.082118,-0.075752,0.005834
31.914830,0.036552,0.022057,-0.014325
31.944947,0.003354,0.023581,-0.016149
31.975065,-0.016471,-0.002219,-0.013886
32.015221,-0.024500,0.004162,-0.009151
32.045338,-0.013483,0.011002,0.004210
32.075455,-0.015757,0.017440,-0.004583
32.115611,-0.034801,-0.014345,0.003726
32.145728,-0.058896,-0.050683,0.022913
32.175846,-0.098711,-0.076808,0.029291
32.205963,-0.105263,-0.060152,0.026200
32.246119,-0.019204,0.005806,0.011519
32.276236,0.034968,-0.008954,-0.002276
32.306353,0.002606,-0.003559,-0.009450
32.346510,-0.034722,-0.007800,0.007256
32.376627,-0.018159,0.008602,-0.000491
32.406744,0.033399,0.039348,-0.010590
32.446900,0.016501,0.005914,-0.011971
32.477017,-0.020263,-0.020256,-0.007302
32.507134,-0.000851,-0.006043,-0.004714
32.547291,0.017752,0.009137,-0.006863
32.577408,-0.009547,-0.006189,0.006624
32.607525,-0.017712,-0.008771,0.001358
32.647681,-0.027324,-0.014463,-0.009596
32.677798,-0.039823,-0.000706,-0.002218
32.707916,-0.048461,-0.008452,-0.006616
32.748072,0.034835,0.033598,-0.021979
32.778189,0.088762,0.058277,-0.033140
32.808306,0.069028,0.051050,-0.036881
32.848462,0.011990,0.031153,-0.006934
32.878580,-0.032818,0.000212,0.001784
32.908697,-0.004539,-0.001223,0.001267
32.948853,0.033810,0.006709,0.000858
32.978970,0.041734,0.011076,0.004865
33.009087,0.005167,-0.017266,0.007108
33.039205,-0.002658,-0.004434,0.004944
33.079361,0.007181,0.014956,-0.004731
33.109478,0.025683,0.017905,-0.015212
33.139595,-0.019718,-0.016344,-0.014499
33.179751,-0.027192,-0.020412,-0.005491
33.209869,0.007915,0.008248,-0.009290
33.239986,-0.007146,-0.003570,-0.003491
33.280142,-0.006363,-0.014525,-0.003708
33.310259,-0.000977,0.008046,-0.014336
33.340376,-0.001313,0.015369,-0.011545
33.380533,-0.005931,0.013077,-0.008804
33.410650,-0.023037,0.002607,-0.002708
33.440767,-0.016152,-0.001423,-0.005118
33.480923,-0.016247,-0.002150,-0.008426
33.511040,-0.050639,-0.028983,-0.001181
33.541157,-0.022523,-0.015206,-0.002062
33.581313,0.004878,0.006540,-0.002390
33.611430,-0.011872,0.003644,0.001288
33.641547,-0.003458,-0.005866,-0.002019
33.681703,0.023764,0.008824,-0.009702
33.711820,0.041270,0.019170,-0.013498
33.741938,-0.003429,0.001323,-0.009755
33.782094,-0.018474,-0.015085,-0.002091
33.812211,-0.015684,-0.008192,-0.004494
33.842328,0.006382,0.007966,-0.002776
33.872445,0.041500,0.015947,-0.006119
33.912602,-0.033049,-0.017126,0.002433
33.942719,-0.049747,-0.028975,0.005518
33.972836,0.006933,-0.009629,0.002510
34.012992,0.020938,0.015007,-0.011288
34.043109,0.004046,0.000964,-0.007466
34.073227,-0.026699,-0.015905,-0.001359
34.113383,-0.013436,-0.020298,0.008034
34.143500,0.007069,0.009247,0.000821
34.173617,0.010172,0.004578,0.002039
34.213773,0.013074,-0.001529,0.004910
34.243891,0.016014,0.012273,0.002443
34.274008,0.023213,0.008473,0.000784
34.314164,0.011731,0.011110,-0.000913
34.344281,0.043159,0.014610,-0.010709
34.374398,0.008937,0.009902,-0.005434
34.414555,0.015345,-0.012232,0.000043
34.444672,-0.008296,-0.012950,-0.001197
34.474789,-0.024396,-0.013111,0.003334
34.514945,-0.024900,-0.019763,0.003361
34.545062,-0.026369,-0.015830,0.002763
34.575181,0.010981,0.010593,-0.001318
34.615337,0.011607,0.008024,0.000589
34.645454,-0.039429,-0.011681,0.004765
34.675571,-0.039941,-0.017601,0.007311
34.715727,-0.018470,-0.006266,0.007824
34.745845,-0.017482,-0.008336,0.004953
34.775962,-0.012405,-0.016475,0.003482
34.806079,0.005230,-0.001402,0.005814
34.846235,-0.000932,0.008499,0.000245
34.876352,0.004677,0.012591,-0.002246
34.906470,0.034109,0.009083,0.001226
34.946626,0.022528,-0.011640,0.016761
34.976743,-0.002509,-0.012636,0.012217
35.006860,0.021193,-0.007650,0.004337
35.047017,0.021073,-0.014386,0.001926
35.077134,-0.002692,0.013781,-0.002797
35.107251,-0.019069,0.013154,-0.001432
35.147407,-0.012885,-0.008519,-0.006751
35.177524,0.018079,0.020442,-0.010167
35.207641,0.011376,0.005873,-0.000112
35.247798,-0.009312,-0.003361,0.000436
35.277915,-0.025016,-0.031054,0.006046
35.308032,-0.035375,-0.029076,0.011710
35.348188,-0.002475,-0.012124,0.006937
35.378306,-0.000301,-0.011702,-0.001982
35.408423,-0.031046,-0.012919,-0.001045
35.448579,-0.024174,-0.007668,0.006984
35.478696,0.015811,0.024001,-0.006583
35.508813,0.010847,0.001842,-0.010711
35.538930,0.002295,-0.006507,-0.002576
35.579086,-0.012896,-0.005754,0.005087
35.609203,0.000810,0.003791,-0.001696
35.649359,0.009101,0.001383,-0.010321
35.679476,-0.004078,0.003425,-0.001173
35.709594,-0.007486,-0.012032,0.000539
35.739711,-0.011722,-0.009965,-0.006233
35.779867,0.004887,0.006878,-0.005928
35.809984,-0.009861,-0.002524,0.000035
35.840101,0.005716,0.000506,-0.004349
35.880258,0.010272,0.001946,-0.007484
35.910375,-0.009656,-0.010383,-0.002085
35.940492,-0.007066,-0.001844,-0.004356
35.980648,-0.002178,-0.002259,0.000486
36.010765,-0.004046,-0.007993,0.000577
36.040883,-0.016622,-0.017110,-0.002419
36.081039,0.004547,-0.004896,-0.002743
36.111156,0.010861,-0.008258,-0.007546
36.141273,-0.004710,-0.009379,-0.005805
36.181430,-0.040123,-0.021161,0.001047
36.211547,-0.003936,-0.012055,-0.002209
36.241664,0.000100,-0.003328,-0.003623
36.281820,-0.019201,-0.015311,0.003717
36.311937,0.002403,-0.007422,0.005000
36.342055,0.014631,0.002084,-0.004858
36.382211,0.044041,0.026943,-0.006917
36.412328,0.023796,0.023822,-0.002674
36.442445,0.001167,0.014009,0.000673
36.472562,-0.006152,0.003402,0.000586
36.512719,0.026462,0.007010,-0.003026
36.542836,0.023398,0.019263,-0.004017
36.572957,0.009723,0.000847,-0.001877
36.613113,-0.003849,-0.004862,0.002660
36.643231,-0.016557,-0.010910,0.002471
36.673348,-0.012340,-0.017553,0.000203
36.713504,-0.024863,-0.019510,-0.003403
36.743621,-0.040721,-0.019550,-0.002243
36.773738,-0.040542,-0.010817,-0.006943
36.813895,-0.019377,-0.022968,-0.008619
36.844012,0.002841,0.008876,-0.007251
36.874129,0.003286,0.006798,-0.006404
36.914285,-0.009170,-0.020355,-0.005443
36.944402,0.001049,-0.006922,-0.005521
36.974520,0.050731,0.024289,-0.015654
37.014676,0.042674,0.019306,-0.016735
37.044793,-0.013751,-0.028369,-0.003902
37.074910,-0.018627,-0.012358,-0.004406
37.115067,0.015838,0.006821,-0.005774
37.145184,0.005091,0.004500,-0.011573
37.175301,0.016929,0.005454,-0.020969
37.215457,-0.012962,-0.008958,-0.004517
37.245574,-0.004132,0.003111,-0.000048
37.275692,-0.000924,0.010631,-0.003406
37.305809,0.012376,0.014166,-0.004662
37.345965,0.000189,-0.002906,-0.001747
37.376082,0.012085,-0.001564,0.002052
37.406199,0.017650,0.017068,-0.000551
37.446356,-0.006951,0.003227,0.001903
37.476473,0.006318,-0.010161,0.003128
37.506590,-0.006113,-0.000916,0.004491
37.546746,-0.018514,-0.007255,0.004619
37.576860,-0.006612,-0.008717,-0.003302
37.606977,-0.026225,-0.013473,0.004752
37.647133,-0.021649,-0.011522,0.004404
37.677250,0.013862,0.004045,-0.008803
37.707367,0.008983,0.012484,-0.006432
37.747524,-0.000106,-0.002056,-0.001661
37.777641,0.015245,0.003438,-0.002086
37.807758,0.003377,0.009956,0.005822
37.847914,0.014980,0.010522,0.005201
37.878032,0.024240,0.003014,-0.000705
37.908149,0.017244,0.009487,0.000470
37.948305,-0.035063,-0.009177,0.006701
37.978422,-0.036882,-0.026445,0.005074
38.008539,-0.021460,-0.021062,0.000694
38.048696,-0.022216,-0.007950,0.001276
38.078813,-0.018936,-0.020429,0.002617
38.108930,-0.054798,-0.040216,0.002076
38.149086,-0.035029,-0.015335,-0.004473
38.179204,0.006932,-0.001100,-0.002525
38.209321,0.014340,0.007328,0.000059
38.239438,-0.016049,-0.005942,0.005684
38.279594,-0.001276,0.001516,0.006461
38.309711,0.011197,0.002855,0.003471
38.339829,0.015638,0.011540,0.003294
38.379985,0.029175,0.022650,0.002916
38.410102,0.014593,-0.000566,0.005754
38.440219,0.023364,0.005822,-0.001649
38.480376,-0.017622,-0.000305,0.007691
38.510493,-0.027403,-0.021480,0.007527
38.540610,-0.065964,-0.045962,0.008775
38.580767,-0.025654,-0.010765,-0.007465
38.610885,-0.034532,-0.024983,-0.003324
38.641002,-0.038369,-0.025872,-0.003991
38.681158,-0.060795,-0.020667,-0.002195
38.711275,-0.056064,-0.030519,0.003630
38.741392,-0.004188,-0.004682,-0.002062
38.781549,0.012427,0.014393,-0.003300
38.811666,0.010172,0.019931,-0.000402
38.841783,0.011690,-0.003177,0.003267
38.881939,0.010812,0.019136,-0.004160
38.912057,0.003879,0.007407,-0.005834
38.942174,0.000827,-0.010726,-0.006013
38.982330,0.005955,0.015627,-0.008749
39.012447,0.010393,0.010869,-0.008345
39.042564,0.004985,0.000481,-0.008486
39.072682,0.007686,-0.005218,-0.012208
39.112838,0.004014,0.003682,-0.010364
39.142955,-0.023274,-0.002382,-0.000512
39.173072,0.000074,-0.015715,-0.005674
39.213229,0.011150,0.002721,-0.017006
39.243346,-0.025062,-0.019652,-0.005083
39.273463,-0.044584,-0.032820,0.004611
39.313619,-0.008078,0.003877,-0.004527
39.343737,0.035429,0.016435,-0.009698
39.373854,-0.013312,-0.002159,-0.005536
39.414010,-0.017163,-0.013295,0.003242
39.444127,0.017460,0.020605,-0.006512
39.474244,0.030785,0.014209,-0.004348
39.514401,0.002778,-0.021840,-0.001731
39.544518,0.024188,0.023764,-0.008503
39.574635,0.034383,0.011763,-0.004216
39.614791,-0.013739,0.008482,-0.003591
39.644909,0.005515,-0.013789,-0.006720
39.675026,0.016309,0.006686,-0.005009
39.715182,-0.003404,0.014613,-0.000324
39.745299,-0.005075,0.007393,-0.007685
39.775417,0.016523,-0.005730,-0.010186
39.815573,0.034800,0.038910,-0.009076
39.845690,0.023902,0.027392,-0.004360
39.875807,-0.026135,-0.028750,0.002003
39.905925,-0.005522,0.000209,-0.005556
39.946081,0.051365,0.039361,-0.021062
39.976198,0.007258,0.005731,-0.000281
40.006315,-0.049670,-0.021961,0.003194
40.046471,-0.014794,-0.016704,-0.000577
40.076589,-0.030339,-0.028659,0.002987
40.106706,-0.046174,-0.025931,0.000685
40.146862,-0.041575,-0.037007,-0.000002
40.176979,-0.056091,-0.046089,0.002731
40.207097,-0.059408,-0.029402,0.004370
40.247253,-0.023610,-0.019921,0.002488
40.277370,-0.014273,-0.018247,-0.000997
40.307487,-0.038350,-0.017053,0.002745
40.347644,-0.016111,-0.004406,0.006833
40.377761,0.007136,0.001912,0.002544
40.407878,-0.000320,-0.011445,0.004493
40.448034,-0.001714,0.006775,0.009623
40.478152,0.019068,0.028513,0.002482
40.508269,0.063194,0.044548,-0.006955
40.548425,0.038150,0.033063,0.001588
40.578542,0.009564,0.013741,0.010109
40.608659,0.000927,-0.005449,0.005464
40.648816,0.007356,-0.010740,0.001796
40.678933,-0.002964,0.001098,-0.001459
40.709050,-0.013415,-0.013038,-0.001993
40.749207,-0.040658,-0.037944,0.000439
40.779324,-0.023717,-0.004671,-0.001866
40.809441,0.002159,0.000910,-0.001933
40.839558,-0.004951,-0.005806,-0.005917
40.879714,-0.009803,-0.006483,-0.000081
40.909832,0.003665,-0.006509,-0.002561
40.939949,0.003049,-0.002752,-0.001036
40.980105,0.011194,0.006448,-0.000367
41.010222,0.016702,0.003771,-0.001835
41.040340,-0.012922,-0.003850,-0.003631
41.080496,0.013555,0.011380,-0.004626
41.110613,0.038975,0.021694,-0.007066
41.140730,0.020479,0.010117,-0.001878
41.180887,-0.042877,-0.026414,0.001493
41.211004,-0.034351,-0.012438,0.002739
41.241121,0.000262,-0.011380,-0.002544
41.281277,0.002232,-0.004469,-0.008203
41.311395,-0.011846,-0.002107,-0.002315
41.341512,-0.036246,-0.018903,0.008887
41.381668,0.001570,0.000978,0.000995
41.411785,0.009788,-0.000680,-0.001251
41.441903,0.006139,0.002776,-0.001347
41.482059,-0.006463,0.004760,0.000430
41.512176,-0.015639,-0.014924,0.004260
41.542293,-0.018361,-0.002810,0.005642
41.582450,-0.029875,-0.020182,0.005846
41.612567,-0.021727,-0.019646,0.003302
41.642684,-0.017964,-0.012645,0.002271
41.672801,0.010959,0.010677,-0.001491
41.712958,0.017673,0.004930,-0.006253
41.743075,-0.013769,-0.011090,0.000942
41.773192,-0.027847,-0.005780,0.002195
41.813348,-0.024926,-0.015492,0.002720
41.843466,-0.005077,-0.016980,0.003057
41.873583,0.010726,0.007854,-0.004579
41.913739,0.016154,-0.002113,-0.000363
41.943856,0.005593,0.001980,0.000031
41.973974,0.003069,0.010053,0.001067
42.014130,0.019027,0.012839,-0.003033
42.044247,-0.008805,-0.012122,0.001447
42.074364,-0.015276,-0.007634,0.006093
42.114521,0.013459,0.009106,-0.001531
42.144638,-0.001988,-0.003924,-0.001651
42.174755,-0.014507,-0.015018,0.001382
42.214911,-0.003746,-0.007389,0.001854
42.245028,-0.034199,-0.023031,-0.000173
42.275146,-0.053121,-0.040334,0.013909
42.315302,0.044472,0.029265,-0.002877
42.345419,0.071747,0.052374,-0.012012
42.375537,0.026084,0.005055,0.002551
42.405654,-0.051828,-0.017796,0.009992
42.445810,-0.006789,0.001887,-0.001054
42.475927,-0.004345,-0.019156,-0.007166
42.506044,0.014680,0.006192,0.004209
42.546201,0.001949,0.014048,0.006095
42.576318,-0.018118,-0.013759,0.003071
42.606435,-0.041780,-0.016782,0.008242
42.646592,-0.043027,-0.017617,0.000200
42.676709,0.022203,0.023066,-0.010291
42.706826,-0.008304,-0.003522,-0.010873
