Timestamp,seconds,X,Y,Z,Profile,Activity
1/9/2020 12:01,31.702,-6.3553314,-8.805588,0.2033844,AR,walk
1/9/2020 12:01,31.801,-6.3146667,-9.253052,-1.0839539,AR,walk
1/9/2020 12:01,31.903,-7.491928,-8.669189,-1.9046936,AR,walk
1/9/2020 12:01,32.001,-6.8697968,-6.752548,-2.108078,AR,walk
1/9/2020 12:01,32.102,-4.3358,-7.389038,-0.086135864,AR,walk
1/9/2020 12:01,32.202,-4.615753,-8.181061,0.8542328,AR,walk
1/9/2020 12:01,32.301,-6.32901,-8.724228,0.114852905,AR,walk
1/9/2020 12:01,32.401,-9.128616,-8.353348,1.1102753,AR,walk
1/9/2020 12:01,32.501,-8.542374,-9.030518,-0.88534546,AR,walk
1/9/2020 12:01,32.602,-5.8791656,-9.382263,1.8568268,AR,walk
1/9/2020 12:01,32.701,-3.431305,-8.721832,0.31106567,AR,walk
1/9/2020 12:01,32.802,-2.761322,-8.099701,-0.59820557,AR,walk
1/9/2020 12:01,32.902,-4.9507446,-10.057037,-1.414154,AR,walk
1/9/2020 12:01,33.001,-8.135605,-8.331802,1.1437683,AR,walk
1/9/2020 12:01,33.101,-7.2191467,-7.8747864,1.4763641,AR,walk
1/9/2020 12:01,33.202,-4.4769745,-6.8817596,1.134201,AR,walk
1/9/2020 12:01,33.301,-4.7569275,-7.7862396,1.8831482,AR,walk
1/9/2020 12:01,33.401,-6.2357025,-8.451447,2.5292206,AR,walk
1/9/2020 12:01,33.504,-11.294128,-10.650452,2.0602264,AR,walk
1/9/2020 12:01,33.601,-11.006989,-7.779068,2.4023895,AR,walk
1/9/2020 12:01,33.701,-6.5276184,-9.250656,-1.0935211,AR,walk
1/9/2020 12:01,33.802,-4.692322,-8.042282,0.8374939,AR,walk
1/9/2020 12:01,33.901,-3.8022003,-8.432312,-0.50727844,AR,walk
1/9/2020 12:01,34.001,-4.8095703,-10.614563,1.2993011,AR,walk
1/9/2020 12:01,34.102,-6.5060883,-8.023132,1.3280182,AR,walk
1/9/2020 12:01,34.201,-7.056427,-7.5134583,-1.7371826,AR,walk
1/9/2020 12:01,34.301,-5.48674,-6.793228,0.45224,AR,walk
1/9/2020 12:01,34.402,-5.8863373,-7.9250336,0.93559265,AR,walk
1/9/2020 12:01,34.503,-7.044464,-8.647659,0.9762726,AR,walk
1/9/2020 12:01,34.602,-10.545166,-8.398804,1.2873383,AR,walk
